t,ax,ay,az,temp,gx,gy,gz,roll,pitch,yaw,mx,my,mz,mx_cal,my_cal,mz_cal,naive_hdg,module_hdg,stab_hdg,stab_raw,mag_trust,field_ratio,dip
71.125,-0.98828125,0.38232421875,0.4453125,28.95,-35.70556640625,44.98291015625,19.4091796875,38.9849853515625,49.6307373046875,-148.0792236328125,1938.0,-2167.0,-1254.0,1917.4,-2128.0,-1232.1,128.62,148.08,189.42,199.04,1.0,0.994,65.34
71.157,-0.78857421875,0.478515625,0.251953125,29.0,-10.986328125,15.0146484375,10.31494140625,39.847412109375,49.9713134765625,-146.2664794921875,1974.0,-2156.0,-1242.0,1953.4,-2116.9,-1220.7,84.1,146.27,189.43,197.95,1.0,0.998,73.02
71.188,-0.78515625,0.48388671875,0.15576171875,29.0,-8.056640625,-18.37158203125,0.67138671875,39.6826171875,49.801025390625,-145.8929443359375,1992.0,-2150.0,-1254.0,1971.5,-2110.5,-1232.8,60.52,145.89,189.45,195.3,1.0,1.001,70.07
71.219,-0.80126953125,0.40478515625,0.18017578125,28.99,-35.5224609375,-58.7158203125,23.25439453125,37.7435302734375,48.1915283203125,-147.041015625,1981.0,-2143.0,-1311.0,1961.0,-2102.3,-1289.1,74.83,147.04,189.48,194.09,1.0,1.005,66.95
71.25,-0.59521484375,0.359375,0.41259765625,28.99,-47.2412109375,-33.8134765625,27.4658203125,36.485595703125,46.9390869140625,-146.4312744140625,1952.0,-2136.0,-1385.0,1932.6,-2093.8,-1361.9,146.06,146.43,189.51,192.75,1.0,1.007,74.86
71.282,-0.47119140625,0.30712890625,0.490234375,28.99,-22.39990234375,-118.65234375,-7.01904296875,34.3267822265625,45.3021240234375,-147.5189208984375,1910.0,-2123.0,-1482.0,1891.5,-2078.9,-1457.5,179.39,147.52,189.54,192.1,1.0,1.009,71.82
71.313,-0.44091796875,0.3310546875,0.45361328125,28.97,-16.41845703125,-246.15478515625,-29.11376953125,30.3826904296875,40.616455078125,-152.138671875,1808.0,-2102.0,-1647.0,1791.0,-2054.8,-1619.8,168.19,152.14,189.57,192.58,1.0,1.011,76.87
71.344,-0.5419921875,0.3330078125,0.46435546875,28.95,-17.7001953125,-299.6826171875,-31.67724609375,25.7135009765625,33.123779296875,-158.4283447265625,1629.0,-2069.0,-1863.0,1614.1,-2017.9,-1831.9,130.81,158.43,189.61,193.2,1.0,1.01,73.95
71.375,-0.1669921875,0.2890625,0.72607421875,28.97,-39.4287109375,-228.3935546875,1.5869140625,23.0548095703125,26.08154296875,-161.839599609375,1397.0,-2041.0,-2072.0,1384.1,-1986.4,-2036.7,216.38,161.84,189.64,191.88,1.0,1.008,64.61
71.407,0.0185546875,0.29638671875,0.83837890625,28.97,-20.5078125,-221.19140625,-8.544921875,21.0333251953125,20.14892578125,-163.8336181640625,1145.0,-2011.0,-2250.0,1133.8,-1953.6,-2210.7,227.14,163.83,189.68,191.69,0.991,1.007,59.07
71.438,-0.06787109375,0.27734375,0.75341796875,28.95,-2.0751953125,-356.201171875,-45.0439453125,19.500732421875,9.3988037109375,-168.673095703125,725.0,-1988.0,-2434.0,715.7,-1928.7,-2389.2,205.43,168.67,190.69,192.83,1.0,1.005,69.77
71.469,-0.11279296875,0.322265625,0.74609375,28.94,-22.3388671875,-305.96923828125,-31.43310546875,18.687744140625,0.8624267578125,-172.3095703125,378.0,-1971.0,-2522.0,369.8,-1911.4,-2473.5,176.3,172.31,190.69,193.59,1.0,1.003,75.74
71.5,0.32958984375,0.3330078125,0.84619140625,28.97,-22.0947265625,-109.4970703125,15.68603515625,17.9296875,-3.4332275390625,-173.045654296875,95.0,-1952.0,-2571.0,87.5,-1892.5,-2519.9,233.12,173.05,190.7,192.89,1.0,1.005,63.7
71.532,0.41845703125,0.32958984375,0.85595703125,28.95,-20.08056640625,-142.63916015625,-7.87353515625,17.5177001953125,-7.0367431640625,-173.9959716796875,-143.0,-1936.0,-2588.0,-150.1,-1877.1,-2535.1,233.24,174.0,190.71,192.81,1.0,1.006,63.59
71.563,0.28955078125,0.3291015625,0.837890625,28.97,-35.46142578125,-163.6962890625,-15.13671875,17.16064453125,-11.898193359375,-176.1053466796875,-370.0,-1919.0,-2582.0,-376.9,-1861.1,-2527.7,215.19,176.11,190.72,193.1,1.0,1.007,71.77
71.594,0.32763671875,0.2783203125,0.91455078125,28.99,-37.4755859375,-115.17333984375,-3.72314453125,16.4794921875,-15.523681640625,-177.484130859375,-560.0,-1894.0,-2569.0,-566.8,-1836.9,-2513.8,202.13,177.48,190.74,192.78,1.0,1.008,69.53
71.625,0.48291015625,0.25927734375,0.92431640625,28.99,-25.2685546875,-62.19482421875,10.92529296875,15.66650390625,-17.4462890625,-177.8466796875,-706.0,-1867.0,-2556.0,-712.7,-1810.4,-2500.3,211.91,177.85,190.76,192.25,1.0,1.009,66.61
71.657,0.56640625,0.24462890625,0.77490234375,28.97,-23.86474609375,-155.57861328125,-12.75634765625,15.31494140625,-19.8138427734375,-178.538818359375,-843.0,-1847.0,-2528.0,-849.7,-1791.4,-2472.0,224.86,178.54,190.77,192.48,1.0,1.009,64.58
71.688,0.50341796875,0.26806640625,0.82421875,28.99,-31.31103515625,-143.310546875,-17.15087890625,15.172119140625,-25.4443359375,178.8629150390625,-997.0,-1830.0,-2479.0,-1003.9,-1775.8,-2422.8,211.02,181.14,190.79,192.89,1.0,1.009,69.75
71.719,0.537109375,0.21044921875,0.9443359375,28.94,-28.4423828125,-72.32666015625,0.1220703125,14.754638671875,-27.982177734375,177.791748046875,-1174.0,-1807.0,-2416.0,-1181.2,-1754.6,-2359.7,192.71,182.21,190.81,192.25,1.0,1.009,67.17
71.75,0.6513671875,0.17529296875,0.7880859375,28.95,-0.91552734375,-69.03076171875,-1.15966796875,14.644775390625,-29.3939208984375,177.3797607421875,-1272.0,-1795.0,-2372.0,-1279.4,-1743.8,-2315.8,208.88,182.62,190.83,191.85,1.0,1.009,64.39
71.782,0.578125,0.220703125,0.79150390625,28.92,-1.3427734375,-85.5712890625,-5.43212890625,15.0238037109375,-31.6680908203125,176.4788818359375,-1365.0,-1794.0,-2318.0,-1372.7,-1744.3,-2261.8,200.48,183.52,190.85,191.83,1.0,1.009,68.82
71.813,0.626953125,0.28955078125,0.740234375,28.97,-13.36669921875,-36.0107421875,6.89697265625,15.4083251953125,-33.760986328125,175.6329345703125,-1451.0,-1799.0,-2259.0,-1459.2,-1751.0,-2202.9,212.12,184.37,190.87,191.48,1.0,1.009,72.03
71.844,0.7099609375,0.21533203125,0.8466796875,28.97,-25.08544921875,5.43212890625,6.591796875,14.8260498046875,-34.244384765625,175.60546875,-1507.0,-1795.0,-2226.0,-1515.4,-1747.9,-2169.9,200.0,184.39,190.89,191.15,1.0,1.01,67.11
71.875,0.66064453125,0.16162109375,0.8935546875,28.99,3.5400390625,0.06103515625,10.25390625,14.161376953125,-33.8543701171875,175.9075927734375,-1532.0,-1786.0,-2216.0,-1540.4,-1739.0,-2160.1,188.02,184.09,190.91,190.73,1.0,1.01,65.01
71.907,0.6337890625,0.2275390625,0.7001953125,29.0,15.625,-23.8037109375,10.80322265625,14.315185546875,-34.3048095703125,176.055908203125,-1557.0,-1784.0,-2196.0,-1565.5,-1737.5,-2140.2,206.39,183.94,190.92,190.3,1.0,1.009,69.58
71.938,0.64501953125,0.20166015625,0.79443359375,28.95,-35.64453125,41.1376953125,11.23046875,13.8043212890625,-34.222412109375,176.3031005859375,-1569.0,-1780.0,-2191.0,-1577.6,-1733.6,-2135.2,194.75,183.7,190.94,189.87,1.0,1.009,67.87
71.969,0.57470703125,0.14501953125,1.02978515625,28.95,-21.91162109375,74.0966796875,15.19775390625,12.3046875,-32.8985595703125,176.8963623046875,-1554.0,-1760.0,-2218.0,-1562.2,-1712.7,-2162.4,171.19,183.1,190.94,189.33,1.0,1.009,63.57
72.0,0.58642578125,0.16845703125,0.92578125,28.99,-3.96728515625,64.5751953125,17.08984375,10.9808349609375,-30.3607177734375,178.0279541015625,-1499.0,-1731.0,-2275.0,-1506.7,-1681.9,-2219.6,181.62,181.97,190.95,188.73,1.0,1.008,66.59
72.032,0.5908203125,0.2001953125,0.86328125,28.97,-19.775390625,67.81005859375,-3.47900390625,10.4974365234375,-28.76220703125,178.472900390625,-1445.0,-1719.0,-2317.0,-1452.3,-1668.6,-2261.7,191.31,181.53,190.95,188.63,1.0,1.007,68.95
72.063,0.4345703125,0.1484375,1.005859375,28.97,-41.80908203125,125.06103515625,-1.46484375,9.4097900390625,-26.015625,178.692626953125,-1356.0,-1700.0,-2381.0,-1362.8,-1647.6,-2325.9,168.85,181.31,190.95,188.37,1.0,1.005,65.4
72.094,0.25732421875,0.0400390625,1.2978515625,28.97,-31.43310546875,217.6513671875,27.03857421875,7.646484375,-20.753173828125,179.8516845703125,-1201.0,-1665.0,-2481.0,-1206.9,-1609.2,-2426.4,155.38,180.15,190.94,187.46,0.885,1.003,57.64
72.125,0.1640625,0.064453125,1.21435546875,28.99,-19.71435546875,215.88134765625,34.24072265625,6.3995361328125,-14.5294189453125,-178.538818359375,-993.0,-1627.0,-2586.0,-998.0,-1567.5,-2532.4,155.91,178.54,190.92,186.32,1.0,0.999,60.06
72.157,0.11083984375,0.09521484375,1.27294921875,28.97,-12.87841796875,232.48291015625,31.18896484375,5.460205078125,-8.052978515625,-176.9293212890625,-747.0,-1590.0,-2679.0,-751.3,-1526.9,-2626.8,158.9,176.93,190.9,185.23,1.0,0.996,62.98
72.188,0.021484375,0.08984375,1.32470703125,28.99,-3.84521484375,220.21484375,15.7470703125,5.108642578125,-1.5380859375,-175.858154296875,-471.0,-1562.0,-2743.0,-474.8,-1495.8,-2692.7,161.84,175.86,190.87,184.65,1.0,0.992,63.74
72.219,-0.126953125,0.0947265625,1.32275390625,28.99,35.46142578125,244.7509765625,7.01904296875,5.5865478515625,4.7955322265625,-175.23193359375,-175.0,-1555.0,-2765.0,-178.8,-1486.8,-2716.9,160.9,175.23,190.83,184.26,1.0,0.987,63.92
72.25,-0.30029296875,0.10986328125,1.20703125,28.95,37.9638671875,331.4208984375,-4.57763671875,6.844482421875,12.4365234375,-174.6002197265625,164.0,-1572.0,-2732.0,159.6,-1503.1,-2686.8,157.41,174.6,189.68,184.16,1.0,0.981,63.88
72.282,-0.30859375,0.146484375,1.12890625,28.99,48.095703125,371.15478515625,-1.8310546875,8.9483642578125,25.499267578125,-173.5015869140625,705.0,-1607.0,-2570.0,698.7,-1539.2,-2530.8,178.37,173.5,189.67,183.8,1.0,0.969,66.75
72.313,-0.669921875,0.10693359375,0.982421875,28.99,47.2412109375,199.89013671875,15.56396484375,11.05224609375,33.6126708984375,-172.276611328125,1079.0,-1641.0,-2387.0,1070.8,-1575.5,-2352.7,158.31,172.28,189.65,183.2,1.0,0.964,62.21
72.344,-0.720703125,0.146484375,0.84423828125,28.99,68.66455078125,176.3916015625,20.99609375,13.7603759765625,38.64990234375,-170.8868408203125,1368.0,-1681.0,-2191.0,1357.8,-1618.6,-2161.0,157.42,170.89,189.62,182.43,1.0,0.963,63.95
